10000 481 321
363 87 5000 2
67 133 2928 2
126 123 5000 0
412 313 5000 4
148 34 4427 3
26 168 351 4
322 298 5000 2
7 166 5000 4
48 299 5000 4
27 214 5000 5
216 128 5000 3
106 208 5000 2
168 119 5000 3
52 223 5000 2
12 211 2845 1
195 58 5000 3
230 180 4539 1
34 75 5000 1
372 9 3403 0
76 300 5000 4
325 90 5000 3
32 108 5000 3
37 166 5000 3
480 284 5000 5
221 19 1159 3
15 161 393 2
216 157 5000 1
21 29 5000 2
135 102 5000 0
112 158 5000 5
357 11 2815 3
165 33 5000 2
96 78 3773 3
6 234 5000 1
53 281 5000 4
373 41 5000 3
49 170 5000 2
428 19 5000 3
306 165 5000 2
331 63 2393 5
419 93 5000 2
27 319 3809 5
50 298 5000 5
364 289 5000 3
227 86 5000 2
219 102 5000 5
319 318 5000 2
43 283 5000 2
160 44 236 0
355 95 5000 0
12 40 5000 0
110 67 5000 5
270 289 5000 4
278 78 5000 3
51 118 5000 0
279 94 5000 5
94 182 5000 2
210 187 5000 4
129 294 5000 0
22 98 1052 0
333 13 874 5
199 73 5000 1
225 112 5000 1
218 94 5000 3
15 147 86 5
55 310 5000 5
94 144 5000 0
15 86 1040 0
127 98 5000 1
455 211 2421 4
118 286 5000 1
368 104 5000 0
248 303 3078 5
243 297 2420 1
469 283 2953 0
229 304 5000 5
344 20 5000 1
162 139 5000 3
454 53 5000 0
147 317 5000 2
164 198 5000 1
311 192 4903 0
110 225 5000 1
211 176 5000 4
0 306 5000 0
399 179 5000 2
399 233 5000 3
434 99 5000 2
425 187 615 5
216 217 5000 0
235 292 4253 1
261 32 1464 3
455 99 1235 3
469 55 2580 0
456 16 1827 4
195 258 2537 2
81 195 5000 4
123 75 5000 3
251 217 5000 5
105 181 5000 2
208 112 5000 0
440 153 5000 0
149 115 5000 0
247 80 5000 2
393 155 5000 4
84 295 5000 4
292 274 5000 2
42 16 2054 2
21 42 1335 2
79 184 5000 3
349 304 5000 0
307 34 5000 1
167 234 5000 1
431 139 5000 1
217 59 5000 5
363 199 4060 2
27 12 2060 0
447 65 529 3
458 72 3218 4
91 11 1327 2
347 193 5000 4
106 123 5000 2
449 17 5000 1
307 264 5000 4
323 303 5000 0
35 127 5000 5
201 109 5000 2
41 102 5000 1
259 306 2063 1
307 133 5000 4
444 285 3632 4
397 147 5000 3
414 107 5000 5
173 28 5000 0
241 128 5000 4
363 51 5000 5
474 42 5000 3
202 138 5000 3
204 173 5000 2
10 191 5000 0
341 171 5000 2
247 207 5000 3
279 16 4972 4
183 222 5000 2
167 317 4638 3
343 294 5000 0
279 134 5000 0
323 284 5000 1
90 275 5000 4
388 203 1762 4
258 55 5000 0
308 152 5000 0
140 225 5000 0
441 276 1281 2
476 74 131 3
401 266 5000 1
410 308 5000 1
257 276 5000 0
271 78 5000 2
339 234 5000 0
144 46 3495 0
300 249 5000 2
273 109 5000 3
462 209 550 3
184 152 5000 4
258 284 2768 2
155 211 5000 3
437 180 2529 2
386 300 224 0
64 284 5000 4
446 96 5000 3
391 291 1822 4
169 100 5000 5
106 32 4118 5
217 270 903 2
22 277 5000 0
372 127 5000 4
470 286 5000 1
464 317 1875 1
80 152 5000 3
469 280 2727 2
172 146 5000 4
208 26 4022 5
132 143 5000 5
149 23 5000 5
322 186 5000 4
103 35 884 1
168 287 2967 5
220 25 5000 1
114 80 3310 2
290 150 5000 5
138 165 5000 1
410 146 5000 5
177 232 5000 3
134 198 5000 5
223 72 5000 4
456 124 5000 3
82 39 2483 3
302 156 5000 5
339 150 5000 4
312 2 1128 4
397 184 5000 4
55 20 5000 5
346 147 5000 3
128 161 5000 4
23 20 1793 2
1 280 3718 5
102 257 2997 4
468 238 4635 4
50 243 5000 0
157 298 5000 2
438 197 2155 5
75 66 640 1
470 156 5000 0
297 278 5000 2
175 43 5000 2
363 278 5000 1
205 255 5000 0
403 199 5000 0
76 42 5000 1
297 69 5000 3
259 33 1114 2
112 223 5000 2
126 28 5000 4
148 277 5000 4
154 203 5000 5
319 310 587 1
232 276 5000 5
385 89 5000 3
105 232 3853 0
83 162 5000 1
115 293 5000 0
312 257 5000 5
339 150 5000 1
125 209 5000 0
163 15 4687 2
299 54 5000 4
62 282 4541 5
465 236 629 4
237 261 5000 0
89 256 2450 4
122 199 5000 2
189 270 5000 4
185 281 5000 4
336 145 5000 3
134 174 5000 1
251 303 1833 5
371 195 5000 5
337 309 5000 4
236 303 5000 3
8 81 50 0
67 246 5000 1
448 295 5000 5
133 49 5000 3
96 244 5000 5
40 68 5000 1
437 220 1315 2
218 2 1047 4
171 96 5000 0
153 248 3296 2
180 3 1409 2
173 71 5000 4
269 219 3123 2
400 32 2379 1
114 138 5000 2
161 39 2165 2
342 215 5000 0
106 253 5000 2
176 63 5000 3
406 211 5000 5
259 214 5000 0
340 224 5000 2
20 256 5000 0
397 199 327 3
206 128 5000 3
226 14 465 5
323 241 5000 5
327 60 4679 3
103 47 4207 0
57 281 5000 3
356 82 5000 0
457 316 2848 1
153 223 5000 5
413 159 5000 0
192 248 5000 3
442 228 629 4
3 85 5000 5
78 161 5000 5
11 178 5000 1
156 319 5000 1
22 89 646 4
480 24 5000 1
108 14 4415 4
474 124 3005 0
349 187 5000 5
420 248 5000 3
293 2 1114 4
228 313 5000 0
5 207 5000 1
437 119 5000 4
113 6 2405 1
388 111 5000 3
31 2 76 0
63 249 5000 2
450 98 2147 4
206 27 3798 2
30 176 5000 1
197 205 5000 1
186 253 5000 1
101 317 5000 2
223 264 5000 3
225 131 5000 4
472 124 911 1
344 187 5000 5
377 310 3984 1
370 153 5000 1
391 207 5000 2
253 213 5000 3
254 123 5000 0
395 262 5000 5
128 101 5000 1
50 175 5000 0
386 301 1320 1
158 294 1170 4
386 129 5000 0
370 253 5000 4
176 32 5000 0
66 182 5000 1
362 103 5000 5
94 94 4219 0
395 118 5000 4
14 315 5000 3
456 172 3165 4
71 129 748 3
230 114 5000 4
116 19 2958 0
374 14 4534 0
286 17 4640 1
219 201 5000 3
138 59 2573 4
355 281 5000 3
457 311 5000 0
0 34 454 1
171 92 5000 0
406 314 5000 2
102 75 5000 0
462 280 1114 4
377 110 5000 3
11 7 382 4
428 189 1545 1
218 199 5000 2
350 246 5000 4
94 153 5000 3
428 206 5000 0
287 17 3974 2
96 4 1708 5
450 292 1034 4
367 121 3132 0
244 85 5000 1
437 33 5000 0
48 246 5000 2
319 244 5000 3
65 92 5000 0
473 80 3540 3
290 144 4777 3
113 213 5000 1
288 42 5000 4
349 24 5000 0
251 141 5000 1
284 293 5000 2
179 107 5000 5
452 101 1498 0
264 239 755 2
332 183 5000 1
159 175 5000 5
441 214 5000 4
212 39 5000 0
143 20 2044 1
342 175 5000 0
1 163 284 0
218 92 5000 0
16 197 5000 3
70 248 5000 2
387 294 5000 3
426 98 5000 4
210 111 5000 5
226 132 5000 4
270 42 668 3
102 265 5000 4
54 297 5000 3
291 8 3090 1
36 198 5000 1
192 14 4453 3
299 192 3158 0
282 297 5000 1
300 261 5000 1
116 44 1054 4
309 268 5000 1
131 84 5000 3
178 280 5000 3
460 280 5000 0
17 125 3999 5
415 94 5000 4
123 106 5000 1
193 234 5000 1
200 277 2725 2
409 217 5000 2
340 310 5000 1
296 234 5000 2
23 155 5000 3
244 114 5000 5
174 54 5000 0
206 54 5000 2
62 110 5000 4
214 298 4678 3
204 33 5000 4
95 208 5000 4
122 91 5000 5
2 255 5000 0
391 75 5000 2
91 188 5000 3
377 86 5000 4
186 165 5000 0
100 137 5000 1
67 81 3527 5
293 143 2836 2
373 303 5000 2
380 44 5000 3
265 216 5000 4
349 49 5000 1
476 180 704 2
3 209 5000 3
85 257 5000 2
406 293 5000 4
109 224 5000 3
38 164 5000 0
313 103 5000 0
74 208 5000 1
275 53 5000 1
463 273 2437 0
35 231 5000 2
69 157 5000 1
445 53 1890 2
476 64 4219 4
176 164 5000 3
379 275 5000 1
260 8 678 2
409 101 5000 4
162 226 249 0
417 308 5000 5
29 45 5000 1
289 306 5000 0
270 112 5000 0
94 88 4928 1
61 307 1297 1
181 291 2470 0
166 98 5000 4
375 184 5000 1
463 142 5000 4
365 121 5000 1
131 34 1915 1
63 193 5000 5
474 15 4864 3
167 224 5000 0
32 276 5000 1
332 142 5000 0
445 290 5000 2
136 264 5000 2
269 97 5000 4
362 58 5000 4
141 127 5000 4
335 76 2054 5
460 155 1463 5
428 189 1545 5
15 282 724 2
262 251 5000 0
185 254 5000 1
424 36 5000 3
245 145 5000 5
229 248 5000 3
75 214 5000 5
161 238 5000 2
435 159 562 0
64 96 4873 1
413 46 3344 3
125 138 5000 1
207 319 5000 5
171 306 5000 1
88 13 2664 2
236 34 5000 0
147 105 5000 0
75 96 492 2
91 131 5000 2
329 39 46 5
289 297 5000 5
60 25 5000 0
326 21 1149 0
468 158 5000 4
202 282 5000 0
81 126 5000 1
468 292 3738 5
245 189 5000 5
476 11 3950 2
362 150 5000 0
446 44 3009 1
278 104 5000 4
383 47 5000 5
183 158 5000 0
430 187 703 4
375 252 5000 5
435 102 2002 4
438 132 2662 3
276 233 5000 4
10 210 5000 4
250 137 5000 3
227 22 249 5
229 317 5000 0
254 212 5000 2
215 273 46 4
185 223 5000 4
80 279 5000 4
445 0 417 1
344 178 5000 1
46 282 5000 3
333 267 5000 0
56 185 5000 4
404 309 5000 3
154 13 2663 4
426 155 5000 5
444 310 1417 4
406 91 5000 3
213 1 634 3
147 15 340 2
194 23 3742 2
252 147 1902 4
422 122 508 2
80 239 5000 0
195 160 5000 3
59 319 2713 3
129 293 5000 4
102 238 5000 5
464 50 675 2
215 225 4015 1
39 267 5000 4
26 144 5000 0
312 121 5000 5
237 155 5000 0
301 77 5000 5
89 172 5000 4
277 282 5000 4
263 93 5000 0
132 142 5000 1
216 178 5000 2
437 288 3856 1
429 231 703 5
130 50 5000 0
390 185 193 1
282 175 2967 1
34 5 1687 3
334 114 5000 5
432 47 5000 1
266 145 5000 2
40 295 5000 0
343 307 5000 0
477 115 2734 0
34 242 5000 5
244 28 5000 0
179 256 245 4
147 76 5000 3
200 160 5000 0
342 10 1539 1
325 272 5000 5
324 45 5000 5
354 315 5000 2
87 2 934 3
245 153 5000 1
250 235 5000 2
257 143 5000 5
91 242 3541 2
342 220 5000 3
358 198 5000 2
102 71 5000 5
161 106 5000 2
431 86 5000 4
442 120 5000 4
289 205 1055 0
461 199 4515 5
432 68 2461 3
195 203 1755 5
279 24 5000 3
409 168 5000 4
237 281 5000 3
39 90 3034 4
293 184 1353 1
256 31 5000 2
72 50 5000 4
61 302 4295 5
95 66 3004 1
74 204 5000 3
